0	f_tot	1025.029209
4	f_tot	1023.999952
8	f_tot	1023.999402
12	f_tot	1023.999186
16	f_tot	1023.999037
20	f_tot	1023.998907
24	f_tot	1023.998779
28	f_tot	1023.998647
32	f_tot	1023.998506
36	f_tot	1023.998352
40	f_tot	1023.998185
44	f_tot	1023.998001
48	f_tot	1023.997797
52	f_tot	1023.997572
56	f_tot	1023.997322
60	f_tot	1023.997044
64	f_tot	1023.996736
68	f_tot	1023.996392
72	f_tot	1023.99601
76	f_tot	1023.995585
80	f_tot	1023.99511
